url,title,property type,property_size(Sq Ft),price(BDT),service_charge(BDT),bedrooms,bathrooms,parking,lift,floor,interior_style,year built,building registration type,preferred tennant,garage(Sq Ft),front_road(Sq Ft),common_area(Sq Ft),city_area,district,zip_code,country
https://rents.com.bd/property/sophisticated-3800-sq-ft-commercial-space-is-available-for-rent-in-banani/,Sophisticated 3800 Sq Ft Commercial Space Is Available For Rent In Banani,Commercial Space,3800.0,494000,,,,01,2.0,4th floor,Un-Furnished,2015.0, Commercial, Corporate Office or MNC Offices,120,30,250,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-office-space-of-2500-sq-ft-for-rent-in-gulshan/,We Bring You A Nice & Spacious Office Space Of 2500 Sq Ft For Rent In Gulshan,Commercial Space,2500.0,100000,10000,,,01,1.0,2nd floor,Un-Furnished,2015.0, Residential, Corporate Office or MNC Offices,120,20,180,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-fitted-commercial-space-is-here-available-for-rental-purpose-covering-5500-sq-ft-in-gulshan-avenue/,Well Fitted Commercial Space Is Here Available For Rental Purpose Covering 5500 Sq Ft In Gulshan Avenue,Commercial Space,5500.0,715000,55000,,,02,2.0,8th floor,Semi-Furnished,2015.0, Commercial, Corporate Office or MNC Offices.,240,50,450,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/this-2031-sq-ft-amazing-office-space-is-available-for-rent-in-banani/,This 2031 Sq. Ft Amazing Office Space Is Available For Rent In Banani,Commercial Space,2031.0,165000,10000,,,01,1.0,5th floor,Un-Furnished,2015.0, Residential, Corporate Office or MNC Offices,120,30,180,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2084-sq-ft-commercial-space-is-vacant-for-rent-in-gulshan-avenue/,Spaciously Designed And Strongly Structured This 2084 Sq. Ft Commercial Space Is Vacant For Rent In Gulshan Avenue,Commercial Space,2084.0,281340,14588,,,02,2.0,5th floor,Un-Furnished,2017.0, Commercial, Corporate Office or MNC Offices.,240,50,220,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-dazzling-3017-sq-ft-brand-new-commercial-property-is-up-for-rent-located-at-gulshan-avenue/,A Dazzling 3017 Sq Ft Brand New Commercial Property Is Up For Rent Located At Gulshan Avenue,Commercial Space,3017.0,422380,36170,,,01,2.0,7th floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices.,120,20,220,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-2200-sq-ft-in-the-prestigious-community-of-gulshan-is-up-for-rent/,"Stunning Luxury Home Of 2200 Sq Ft In The Prestigious Community Of Gulshan, Is Up For Rent",Residential Apartment,2200.0,190000,15000,03,03,01,2.0,11th floor,Fully-Furnised,2018.0, Residential, Foreigner,120,16,180,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2650-sq-ft-is-available-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed Apartment Of 2650 Sq Ft Is Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,2650.0,150000,15000,03,03,01,2.0,1st floor,Un-Furnished,2010.0, Residential, Foreigner,120,16,180,Baridhara Diplomatic Zone,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-fitted-office-space-is-here-available-for-rental-purpose-covering-3150-sq-ft-in-gulshan/,Well Fitted Office Space Is Here Available For Rental Purpose Covering 3150 Sq Ft In Gulshan,Commercial Space,3150.0,160000,12000,,,01,1.0,1st floor,Un-Furnished,2017.0, Residential, Corporate Office or MNC Offices.,120,20,220,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/uniquely-designed-2000-sq-ft-office-space-is-up-for-rent-in-gulshan/,Uniquely Designed 2000 Sq Ft Office Space Is Up For Rent In Gulshan,Commercial Space,2000.0,100000,,,,01,1.0,4th floor,Un-Furnished,2017.0, Residential, Corporate Office or MNC Offices,120,20,180,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-budget-friendly-3300-sq-ft-residential-flat-is-ready-for-rent-at-gulshan/,A Budget-friendly 3300 Sq Ft Residential Flat Is Ready For Rent At Gulshan,Residential Apartment,3300.0,160000,15000,03,03,01,2.0,5th floor,Semi-Furnished,2005.0, Residential, Foreigner,120,24,220,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/affordable-and-cozy-3-bedrooms-flat-of-2300-sq-ft-is-up-for-rent-in-gulshan/,Affordable And Cozy 3 Bedrooms Flat Of 2300 Sq Ft Is Up For Rent In Gulshan,Residential Apartment,2300.0,100000,10000,03,03,01,1.0,2nd floor,Un-Furnished,2008.0, Residential, Foreigner,120,16,180,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2300-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 2300 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,2300.0,130000,,03,03,01,2.0,3rd floor,Fully-Furnised,2005.0, Residential, Foreigner,120,16,150,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/well-fitted-office-space-is-here-available-for-rental-purpose-covering-2000-sq-ft-in-gulshan/,Well Fitted Office Space Is Here Available For Rental Purpose Covering 2000 Sq Ft In Gulshan,Commercial Space,2000.0,130000,10000,,,01,2.0,1st floor,Un-Furnished,2017.0, Residential, Corporate Office or MNC Offices,120,20,220,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/uniquely-designed-this-2200-sq-ft-flat-is-up-for-rent-in-gulshan/,Uniquely Designed This 2200 Sq Ft Flat Is Up For Rent In Gulshan,Residential Apartment,2200.0,120000,10000,03,03,01,1.0,2nd floor,Fully-Furnised,2008.0, Residential, Foreigner,120,24,180,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-dazzling-2929-sq-ft-office-space-is-up-for-rent-located-at-banani/,A Dazzling 2929 Sq Ft Office Space Is Up For Rent Located At Banani,Commercial Space,2929.0,351480,,,,01,2.0,3rd floor,Un-Furnished,2020.0, Commercial, Corporate Office or MNC Offices,120,25,180,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-this-5-bedrooms-of-4300-sq-ft-apartment-is-up-for-rent-in-gulshan/,Exclusive This 5 Bedrooms Of 4300 Sq Ft Apartment Is Up For Rent In Gulshan,Residential Apartment,4300.0,350000,20000,05,06,02,2.0,3rd floor,Un-Furnished,2015.0, Residential, Foreigner,240,16,450,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/this-1876-sq-ft-amazing-office-space-is-available-for-rent-in-banani/,This 1876 Sq. Ft Amazing Office Space Is Available For Rent In Banani,Commercial Space,1876.0,130000,,,,01,2.0,13th floor,Un-Furnished,2010.0, Commercial, Corporate Office or MNC Offices,120,30,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-designed-with-quality-finishing-a-4500-sq-ft-apartment-is-up-for-rent-in-gulshan/,Exclusive Designed With Quality Finishing A 4500 Sq Ft Apartment Is Up For Rent In Gulshan,Residential Apartment,4500.0,150000,18000,04,04,02,2.0,2nd floor,Un-Furnished,2017.0, Residential, Foreigner,240,30,350,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-3000-sq-ft-is-up-for-rent-in-gulshan/,Stunning Luxury Home Of 3000 Sq Ft Is Up For Rent In Gulshan,Residential Apartment,3000.0,275000,20000,03,03,01,2.0,1st floor,Fully-Furnised,2017.0, Residential, Foreigner,120,24,220,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/we-bring-you-an-excellent-office-space-of-3736-sq-ft-for-rent-in-banani/,We Bring You An Excellent Office Space Of 3736 Sq Ft For Rent In Banani,Commercial Space,3736.0,260000,,,,01,2.0,18th floor,Un-Furnished,2012.0, Commercial, Corporate Office or MNC Offices,120,40,210,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-10000-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,"Exclusive Designed And Strongly Structured This 10,000 Sq. Ft Commercial Space Now Vacant For Rent In Banani",Commercial Space,10.0,1000000,100000,,,01,2.0,5th floor,Un-Furnished,2012.0, Commercial, Corporate Office or MNC Offices,120,40,650,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-4300-sq-ft-commercial-space-is-vacant-for-rent-in-banani/,Exclusive Designed And Strongly Structured This 4300 Sq. Ft Commercial Space Is Vacant For Rent In Banani,Commercial Space,4300.0,516000,51600,,,02,2.0,8th floor,Un-Furnished,2015.0, Commercial, Corporate Office or MNC Offices,240,40,320,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-designed-this-3100-sq-ft-office-space-now-vacant-for-rent-in-banani/,Exclusive Designed This 3100 SQ FT Office Space Now Vacant For Rent In Banani,Commercial Space,3100.0,300000,12000,,,01,2.0,4th floor,Un-Furnished,2015.0, Commercial, Corporate Office or MNC Offices,120,24,250,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/this-4400-sq-ft-amazing-furnished-apartment-is-available-for-rent-in-gulshan/,This 4400 Sq. Ft Amazing Furnished Apartment Is Available For Rent In Gulshan,Residential Apartment,4400.0,250000,20000,03,03,02,2.0,5th & 6th (Duplex),Fully-Furnised,2017.0, Residential, Foreigner,240,24,350,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/luxurious-full-furnished-residence-of-3500-sq-ft-is-available-for-rent-in-gulshan/,Luxurious Full-Furnished Residence Of 3500 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,3500.0,300000,20000,04,04,02,2.0,9th floor,Fully-Furnised,2015.0, Residential, Foreigner,240,24,250,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-3200-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Commercial Space Of 3200 Sq Ft Is Available For Rent In Gulshan,Commercial Space,3200.0,384000,32000,,,01,1.0,4th floor,Un-Furnished,2010.0, Commercial, Corporate Office or MNC Offices,120,15,250,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3700-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 3700 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,3700.0,250000,15000,04,04,02,2.0,8th floor,Fully-Furnised,2015.0, Residential, Foreigner,240,30,250,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/exclusive-designed-this-1452-sq-ft-office-space-now-vacant-for-rent-in-banani/,Exclusive Designed This 1452 SQ FT Office Space Now Vacant For Rent In Banani,Commercial Space,1452.0,261360,21780,,,01,2.0,3rd floor,Un-Furnished,2021.0, Commercial, Corporate Office or MNC Offices,120,30,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3550-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone/,A Modern Well-planned Flat Of 3550 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,3550.0,200000,15000,04,04,02,2.0,5th floor,Un-Furnished,2010.0, Residential, Foreigner,240,24,220,Baridhara Diplomatic Zone,Dhaka,,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-2250-sq-ft-is-up-for-rent-is-situated-in-gulshan-2/,A Modern Well-planned Office Space Of 2250 Sq Ft Is Up For Rent Is Situated In Gulshan 2,Commercial Space,2250.0,160000,10000,,,01,1.0,6th floor,Un-Furnished,2017.0, Residential, Corporate Office or MNC Offices,120,25,180,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/excellent-commercial-space-of-2905-sq-ft-is-up-for-rent-in-banani/,Excellent Commercial Space Of 2905 Sq Ft Is Up For Rent In Banani,Commercial Space,2905.0,435750,43575,,,01,2.0,4th floor,Un-Furnished,2021.0, Commercial, Corporate Office or MNC Offices,120,30,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/strongly-structured-this-exclusive-office-space-of-5400-sq-ft-is-up-for-rent-is-situated-in-gulshan/,Strongly Structured This Exclusive Office Space Of 5400 Sq Ft Is Up For Rent Is Situated In Gulshan,Commercial Space,5400.0,648000,54000,,,01,1.0,5th floor,Un-Furnished,2010.0, Commercial, Corporate Office or MNC Offices,120,15,450,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/gulshan-is-offering-you-a-2856-sq-ft-office-space-for-rent/,Gulshan Is Offering You A 2856 Sq Ft Office Space For Rent,Commercial Space,2856.0,180000,,,,01,1.0,2nd floor,Un-Furnished,2015.0, Commercial, Corporate Office or MNC Offices,120,15,250,Gulshan,Dhaka,1212,Bangladesh
https://rents.com.bd/property/97760-sq-ft-brand-new-commercial-space-full-building-is-ready-for-rent-at-gulshan-avenue/,"79,900 Sq Ft Brand New Commercial Space (Full Building) Is Ready For Rent At Gulshan Avenue",Commercial Space,79.0,140,799000,,,38,3.0,4th to 23th floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,4560,50,14664,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/tastefully-designed-this-3300-sq-ft-office-space-is-ready-for-rent-in-banani/,Tastefully Designed This 3300 SQ FT Office Space Is Ready For Rent In Banani,Commercial Space,3300.0,200000,5,,,05,,2nd floor,Un-Furnished,2010.0, Commercial, Corporate Office or MNC Offices,600,20,250,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/nicely-constructed-exclusive-brand-new-office-space-of-18500-sq-ft-is-available-for-rent-in-gulshan/,Nicely Constructed Exclusive Brand New Office Space Of 18500 Sq Ft Is Available For Rent In Gulshan,Commercial Space,18500.0,1250000,100000,,,05,2.0,"2nd, 3rd, 4th, 5th & 6th floor",Un-Furnished,2022.0, Residential, Corporate Office or MNC Offices,600,20,2500,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/we-bring-you-an-excellent-office-space-of-1300-sq-ft-for-rent-in-banani/,We Bring You An Excellent Office Space Of 1300 Sq Ft For Rent In Banani,Commercial Space,1300.0,100000,7000,,,01,,Ground floor,Un-Furnished,2020.0, Commercial, Corporate Office or MNC Offices,120,15,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-2800-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Commercial Space Of 2800 Sq Ft Is Up For Rent Is Situated In Banani,Commercial Space,2800.0,560000,30000,,,01,2.0,3rd floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,120,15,180,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/excellent-brand-new-commercial-space-of-4000-sq-ft-is-up-for-rent-in-the-fine-location-of-gulshan-avenue/,Excellent Brand New Commercial Space Of 4000 Sq Ft Is Up For Rent In The Fine Location Of Gulshan Avenue,Commercial Space,4000.0,700000,40000,,,2,3.0,8th floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,240,50,250,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/finely-built-and-strongly-structured-this-8147-sq-ft-commercial-space-is-up-for-rent-in-gulshan/,Finely Built And Strongly Structured This 8147 Sq Ft Commercial Space Is Up For Rent In Gulshan,Commercial Space,8147.0,651760,8147,,,02,2.0,14th floor,Fully-Furnised,2015.0, Commercial, Corporate Office or MNC Offices,240,30,520,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/get-this-1200-sq-ft-wonderful-studio-apartment-in-banani-is-available-for-rent/,"Get This 1200 Sq Ft Wonderful Studio Apartment In Banani, Is Available For Rent",Residential Apartment,1200.0,80000,8500,01,02,01,2.0,6th floor,Un-Furnished,2009.0, Residential, Foreigner,120,24,120,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/a-nice-and-comfortable-2400-sq-ft-flat-is-up-for-rent-in-baridhara-diplomatic-zone/,A Nice And Comfortable 2400 Sq Ft Flat Is Up For Rent In Baridhara Diplomatic Zone,Residential Apartment,2400.0,135000,,03,03,01,2.0,4th floor,Semi-Furnished,2018.0, Residential, Foreigner,120,20,250,Baridhara,Dhaka,,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3542-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3542 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan.,Commercial Space,3542.0,708400,,,,02,5.0,7th floor,Un-Furnished,2016.0, Commercial, Corporate Office or MNC Offices,240,30,450,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2750-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 2750 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,2750.0,105000,7500,04,04,02,1.0,1st floor,Un-Furnished,2006.0, Residential, Foreigner,240,16,210,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3700-sq-ft-apartment-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3700 Sq. Ft Apartment Now Vacant For Rent In Gulshan,Residential Apartment,3700.0,200000,14000,04,04,02,2.0,3rd floor,Fully-Furnised,2015.0, Residential, Foreigner,240,24,250,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-2500-sq-ft-fully-furnished-apartment-is-up-for-rent-in-gulshan-2/,Stunning Views With Quality Finishing A 2400 Sq Ft Fully Furnished Apartment Is Up For Rent In Gulshan 2,Residential Apartment,2400.0,165000,10000,04,03,01,2.0,8th floor,Fully-Furnised,2016.0, Residential, Foreigner,120,24,250,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2200-sq-ft-is-available-for-rent-in-banani/,A Nicely Constructed Apartment Of 2200 Sq Ft Is Available For Rent In Banani,Residential Apartment,2200.0,100000,9000,03,03,01,2.0,3rd floor,Semi-Furnished,2015.0, Residential, Foreigner,120,24,150,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-2600-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Flat Of 2600 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,2600.0,100000,8500,03,03,01,2.0,5th floor,Un-Furnished,2009.0, Residential, Foreigner,120,24,220,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/affordable-and-cozy-3-bedroom-with-fully-furnished-apartment-is-up-for-rent-in-gulshan/,Affordable And Cozy 3 Bedroom With Fully Furnished Apartment Is Up For Rent In Gulshan,Residential Apartment,2050.0,110000,12000,03,03,01,2.0,7th floor,Fully-Furnised,2015.0, Residential, Foreigner,120,16,250,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3500-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 3500 Sq Ft Available Now For Rent In Gulshan,Residential Apartment,3500.0,220000,,04,04,02,2.0,5th floor,Semi-Furnished,2021.0, Residential, Foreigner,240,24,250,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/gulshan-is-offering-you-a-3700-sq-ft-brand-new-office-space-for-rent/,Gulshan Is Offering You A 3700 Sq Ft Brand New Office space For Rent,Commercial Space,3700.0,250000,20000,,,01,2.0,5th floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,120,20,250,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/well-fitted-office-space-is-here-available-for-rental-purpose-covering-1850-sq-ft-in-banani/,Well Fitted Office Space Is Here Available For Rental Purpose Covering 1850 Sq Ft In Banani,Commercial Space,1850.0,129500,8000,,,01,2.0,3rd floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,120,20,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/exclusive-designed-this-3100-sq-ft-apartment-is-vacant-for-rent-in-gulshan/,Exclusive Designed This 3100 SQ FT Apartment Is  Vacant For Rent In Gulshan,Residential Apartment,3100.0,250000,,04,04,02,2.0,2nd and 6th floor,Un-Furnished,2021.0, Residential, Foreigner,240,16,260,Gulshan,Dhaka,,Bangladesh
https://rents.com.bd/property/tastefully-designed-this-1806-sq-ft-office-space-now-vacant-for-rent-in-banani/,Tastefully Designed This 1806 SQ FT Office Space Now Vacant For Rent In Banani,Commercial Space,1806.0,117390,8000,,,01,2.0,3rd floor,Un-Furnished,2022.0, Commercial, Corporate Office or MNC Offices,120,20,140,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-residence-of-3800-sq-ft-for-rent-in-banani/,We Bring You A Nice & Spacious Residence Of 3800 Sq Ft For Rent In Banani,Residential Apartment,3800.0,200000,,04,04,02,2.0,8th floor,Fully-Furnised,2018.0, Residential, Foreigner,240,16,320,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/wonderful-office-covering-an-area-of-3500-sq-ft-is-available-for-rent-in-banani/,Wonderful Office Covering An Area Of 3500 Sq Ft Is Available For Rent In Banani,Commercial Space,3500.0,560000,52500,,,02,1.0,3rd floor,Un-Furnished,2016.0, Commercial, Corporate Office or MNC Offices,240,20,250,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-3200-sq-ft-space-in-baridhara-diplomatic-zone/,Well Fitted Flat Is Here Available For Rental Purpose Covering 3200 Sq Ft Space In Baridhara Diplomatic Zone,Residential Apartment,3200.0,250000,,04,04,01,2.0,5th and 8th floor,Un-Furnished,2012.0, Residential, Foreigner,120,25,250,Baridhara Diplomatic Zone,Dhaka,,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-furnished-office-space-of-4700-sq-ft-now-vacant-for-rent-in-banani/,Exclusive Designed And Strongly Structured This Furnished Office Space Of 4700 SQ FT Now Vacant For Rent In Banani,Commercial Space,4700.0,600000,,,,01,2.0,11th floor,Fully-Furnised,2020.0, Commercial, Corporate Office or Restaurant,120,30,320,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/luxury-all-around-in-this-3100-sq-ft-fully-furnished-apartment-is-up-for-rent-at-gulshan-2/,Luxury All Around In This 3100 Sq. Ft Fully-Furnished Apartment Is Up For Rent At Gulshan 2,Residential Apartment,3100.0,350000,20000,04,04,02,2.0,9th floor,Fully-Furnised,2021.0, Residential, Foreigner,240,25,350,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-commercial-space-of-5671-sq-ft-is-vacant-for-rent-in-gulshan-avenue/,Exclusive Designed And Strongly Structured This Commercial Space Of 5671 SQ FT Is Vacant For Rent In Gulshan Avenue,Commercial Space,5671.0,1077490,102078,,,03,3.0,6th floor,Un-Furnished,2017.0, Commercial, Corporate Office or MNC Offices,360,40,450,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/in-the-prominent-location-of-banani-this-beautiful-apartment-is-waiting-for-rent/,"In the Prominent Location Of Banani, This Beautiful Apartment Is Waiting For Rent",Residential Apartment,2450.0,110000,10000,04,04,01,2.0,7th floor,Un-Furnished,2010.0, Residential, Foreigner,120,16,180,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/exclusive-designed-of-2200-sq-ft-flat-is-up-for-rent-in-gulshan-1/,Exclusive Designed Of 2200 Sq Ft Flat Is Up For Rent In Gulshan 1,Residential Apartment,2200.0,150000,15000,03,03,01,2.0,11th floor,Un-Furnished,2021.0, Residential, Foreigner,120,25,220,Gulshan 1,Dhaka,1,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-semi-furnished-apartment-of-2400-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Semi-Furnished Apartment Of 2400 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,2400.0,100000,17000,03,03,01,2.0,8th floor,Semi-Furnished,2015.0, Residential, Foreigner,120,24,200,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-2000-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 2000 Sq Ft Is Up For Rent Is Situated In Banani,Commercial Space,2000.0,100000,10000,,,01,1.0,7th floor,Un-Furnished,2022.0, Residential, Corporate Office or MNC Offices,120,30,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/rarely-available-a-2350-sq-ft-commercial-space-is-up-for-rent-in-banani-with-satisfactory-price/,Rarely Available A 2350 Sq Ft Commercial Space Is Up For Rent In Banani With Satisfactory Price.,Commercial Space,2350.0,100000,10000,,,01,1.0,4th floor,Un-Furnished,2012.0, Residential, Corporate Office or MNC Offices,120,20,150,Banani,Dhaka,1213,Bangladesh
https://rents.com.bd/property/rent-this-amazing-2929-sq-ft-office-space-at-gulshan-2/,Rent This Amazing 2929 Sq Ft Office Space At Gulshan-2,Commercial Space,2929.0,410060,43935,,,02,2.0,3rd floor,Un-Furnished,2020.0, Commercial, Corporate Office or MNC Offices,240,40,220,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/banani-is-offering-you-a-2200-sq-ft-apartment-for-rent-2/,Banani Is Offering You A  2200 Sq Ft Apartment For Rent,Residential Apartment,2200.0,100000,8000,03,03,01,2.0,4th floor,Un-Furnished,2013.0, Residential, Foreigner,120,24,160,Banani,Dhaka,,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3300-sq-ft-apartment-is-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3300 SQ FT Apartment Is Vacant For Rent In Gulshan,Residential Apartment,3300.0,130000,14000,03,04,01,2.0,1st floor,Un-Furnished,2010.0, Residential, Foreigner,120,24,250,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3400-sq-ft-is-up-for-rent-is-situated-in-gulshan-2/,A Modern Well-planned Flat Of 3400 Sq Ft Is Up For Rent Is Situated In Gulshan 2,Residential Apartment,3400.0,165000,10000,03,03,01,1.0,5th floor,Un-Furnished,2005.0, Residential, Foreigner,120,24,250,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-7000-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan-avenue/,Spaciously Designed And Strongly Structured This 7000 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan Avenue.,Commercial Space,7000.0,910000,56000,,,02,1.0,8th floor,Fully-Furnised,2020.0, Commercial, Corporate Office or MNC Offices,240,40,550,Gulshan Avenue,Dhaka,1212,Bangladesh
https://rents.com.bd/property/this-3300-sq-ft-amazing-apartment-is-available-for-rent-in-gulshan-2/,This 3300 Sq. ft Amazing Apartment Is Available For Rent In Gulshan 2,Residential Apartment,3300.0,160000,,04,04,02,1.0,3rd floor,Un-Furnished,2010.0, Residential, Foreigner,240,24,250,Gulshan 2,Dhaka,2,Bangladesh
https://rents.com.bd/property/exclusive-5-bedrooms-apartment-of-5500-sq-ft-is-located-at-north-gulshan-available-for-rent/,Exclusive 5 Bedrooms Apartment Of 5500 SQ FT Is Located At North Gulshan Available For Rent,Residential Apartment,5500.0,350000,30000,05,05,02,2.0,2nd floor,Un-Furnished,2013.0, Residential, Foreigner,240,24,450,Gulshan,Dhaka,,Bangladesh
