url,title,property type,property size,parking,lift,floor,price,service_charge,year built,building registration type,preferred tennant,interior,garage size,front road size,common area,bedrooms,bathrooms,location,country
https://rents.com.bd/property/a-nice-and-comfortable-5-bedrooms-apartment-of-4000-sq-ft-is-up-for-rent-in-gulshan/,A Nice And Comfortable 5 Bedrooms Apartment Of 4000 Sq Ft  Is Up For Rent In Gulshan,Residential Apartment,4000 Sq Ft,02 Car Parking,01,5th floor,"BDT 150,000/-"," BDT 15,000/-",2010, Residential, Foreigner, Semi-Furnished,240 Sq Ft,24 Ft,350 Sq Ft,05 Bedrooms,05 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-2950-sq-ft-is-up-for-rent-is-situated-in-gulshan/,A Modern Well-planned Flat Of 2950 Sq Ft Is Up For Rent Is Situated In Gulshan,Residential Apartment,2950 Sq Ft,01 Car Parking,02,3rd floor,"BDT 150,000/-"," BDT 15,000/-",2015, Residential, Foreigner, Un-Furnished,120 Sq Ft,24 Ft,220 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/excellent-flat-of-2950-sq-ft-is-up-for-rent-in-the-fine-location-of-gulshan/,Excellent Flat Of 2950 Sq Ft Is Up For Rent In The Fine Location Of Gulshan,Residential Apartment,2950 Sq Ft,01 Car Parking,02,1st floor,"BDT 160,000/-"," BDT 15,000/-",2010, Residential, Foreigner, Un-Furnished,120 Sq Ft,24 Ft,220 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/500-sq-ft-commercial-space-available-for-shop-for-rent-in-banani/,500 Sq. Ft. Commercial Space Available for Shop for Rent in Banani,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Restaurants Space, Shop Space",,,,,,,,,,,,,,,,"Banani, Gulshan, Dhaka, Chanpara Bazar, Dhaka District, Dhaka Division, 1230, Bangladesh",Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-2300-sq-ft-space-in-gulshan/,Well Fitted Flat Is Here Available For Rental Purpose Covering 2300 Sq Ft Space In Gulshan,Residential Apartment,2300 Sq Ft,01 Car Parking,01,3rd floor,"BDT 100,000/-", BDT 7000/-,2008, Residential, Foreigner, Un-Furnished,120 Sq Ft,24 Ft,150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-furnished-apartment-of-2200-sq-ft-is-up-for-rent-in-gulshan/,A Modern Well-planned Furnished Apartment Of 2200 Sq Ft Is Up For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2200 Sq Ft,01 Car Parking,01,2nd floor,"BDT 100,000/-", BDT 8000/-,2009, Residential, Foreigner, Fully-Furnished,120 Sq Ft,24 Ft,150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-dazzling-2700-sq-ft-residential-property-is-up-for-rent-located-at-gulshan/,A Dazzling 2700 Sq Ft Residential Property Is Up For Rent Located At Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2700 Sq Ft,01 Car Parking,01,1st floor,"BDT 125,000/-"," BDT 10,000/-",2010, Residential, Foreigner, Fully-Furnished,120 Sq Ft,24 Ft,150 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2300-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 2300 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,2300 Sq Ft.,01 Car Parking,01,5th floor," BDT 230,000/- (BDT 100/- Per Sq. Ft.)","BDT 20,000/-",2000, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,150 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/rarely-available-a-2700-sq-ft-house-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 2700 Sq Ft House To Rent In Gulshan With Satisfactory Price.,Residential Apartment,2700 Sq Ft,01 Car Parking,02,9th floor,"BDT 160,000/-", At Actual,2010, Residential, Foreigner, Un-Furnished,120 Sq Ft,24 Ft,150 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/tastefully-designed-this-3300-sq-ft-office-space-now-vacant-for-rent-in-banani/,Tastefully Designed This 3300 SQ FT Office Space Now Vacant For Rent In Banani,Office Space,3300 Sq Ft.,02 Car Parking,01,2nd floor," BDT 170,000/-","BDT 15,000/-",2002,,Corporate Office or MNC Office,Un-Furnished,240 Sq Ft., 30 Ft.,250 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-2500-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Office Space Of 2500 Sq Ft Is Available For Rent In Gulshan,Office Space,2500 Sq Ft.,01 Car Parking,01,1st floor," BDT 110,000/-",BDT 8000/-,2000,,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 25 Ft.,180 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3372-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3372 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,3372 Sq Ft.,01 Car Parking,01,8th floor," BDT 573,240/- (BDT 170/- Per Sq. Ft.)","BDT 50,580/- (BDT 15/- Per Sq. Ft.)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,280 Sq Ft,,,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-6000-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone/,A Modern Well-planned Flat Of 6000 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,6000 Sq Ft,02 Car Parking,02,"6th, 8th & 10th Floor Available","BDT 400,000/-", At Actual,2014, Residential, Foreigner, Un-Furnished,240 Sq Ft,24 Ft,450 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara Diplomatic Zone, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-1900-sq-ft-is-available-for-rent-in-banani/,A Nicely Constructed Commercial Space Of 1900 Sq Ft Is Available For Rent In Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,1900 Sq Ft.,01 Car Parking,04,3rd floor," BDT 237,500/- (BDT 125/- Per Sq. Ft.)","BDT 20,900/- (BDT 11/- Per Sq. Ft.)",2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 40 Ft.,150 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-2965-sq-ft-is-up-for-rent-is-situated-in-gulshan-avenue/,A Modern Well-planned Commercial Space Of 2965 Sq Ft Is Up For Rent Is Situated In Gulshan Avenue,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,2965 Sq Ft.,01 Car Parking,02,9th floor," BDT 444,750/- (BDT 150/- Per Sq. Ft.)","BDT 29,650/- (BDT 10/- Per Sq. Ft.)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,250 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-3800-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Commercial Space Of 3800 Sq Ft Is Up For Rent Is Situated In Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,3800 Sq Ft.,01 Car Parking,04,2nd floor," BDT 475,000/- (BDT 125/- Per Sq. Ft.)","BDT 41,800/- (BDT 11/- Per Sq. Ft.)",2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 40 Ft.,250 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/get-this-2800-sq-ft-wonderful-office-space-is-available-for-rent-in-banani/,Get This 2800 Sq Ft Wonderful Office Space Is Available For Rent In Banani,Office Space,2800 Sq Ft.,02 Car Parking,02,6th floor," BDT 120,000/-","BDT 10,000/-",2014,,Corporate Office or MNC Office,Un-Furnished,240 Sq Ft., 40 Ft.,220 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-3200-sq-ft-available-now-for-rent-in-banani/,A Nicely Constructed Office Space Of 3200 Sq Ft Available Now For Rent In Banani,Office Space,3200 Sq Ft.,02 Car Parking,01,1st floor," BDT 250,000/-","BDT 20,000/-",2013,,Corporate Office or MNC Office,Semi-Furnished,240 Sq Ft., 30 Ft.,220 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-2200-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 2200 Sq Ft Is Up For Rent Is Situated In Banani,Office Space,2200 Sq Ft.,02 Car Parking,02,5th floor," BDT 110,000/-","BDT 10,000/-",2017,,Corporate Office or MNC Office,Un-Furnished,240 Sq Ft., 40 Ft.,180 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-26500-sq-ft-commercial-space-now-vacant-for-rent-in-tejgaon/,Spaciously Designed And Strongly Structured This 26500 Sq. Ft. Commercial Space Now Vacant For Rent In Tejgaon,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,26500 Sq Ft.,04 Car Parking,04,23th floor," BDT 45,05,000/- (BDT 170/- Per Sq. Ft.)","BDT 450,500/- (BDT 17/- Per Sq. Ft.)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,480 Sq Ft, 40 Ft.,1550 Sq Ft,,,"Tejgaon, Dhaka 1208",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-2000-sq-ft-is-up-for-rent-is-situated-in-gulshan/,A Modern Well-planned Flat Of 2000 Sq Ft Is Up For Rent Is Situated In Gulshan,Residential Apartment,2000 Sq Ft,01 Car Parking,01,1st floor,"BDT 100,000/-"," BDT 10,000/-",2000, Residential, Foreigner, Un-Furnished,120 Sq Ft,24 Ft,180 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/2300-sq-ft-nicely-planned-office-space-is-available-for-rent-in-gulshan/,2300 Sq Ft Nicely Planned Office Space Is Available For Rent In Gulshan,Office Space,2300 Sq Ft.,01 Car Parking,02,3rd floor," BDT 140,000/-","BDT 13,000/-",2022,,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 30 Ft.,180 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-1200-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 1200 Sq Ft Is Up For Rent Is Situated In Banani,Office Space,1200 Sq Ft.,01 Car Parking,01,4th floor," BDT 90,000/-",BDT 5000/-,2015, Residential,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 30 Ft.,120 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/luxurious-residence-of-3500-sq-ft-is-available-for-rent-in-gulshan/,Luxurious Residence Of 3500 Sq Ft Is Available For Rent In Gulshan,"Luxury Collection, Residential Apartment",3500 Sq Ft,02 Car Parking,02,1st floor,"BDT 240,000/-"," BDT 30,000/-",2017, Residential, Foreigner, Semi-Furnished,240 Sq Ft,24 Ft,250 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-office-space-of-2800-sq-ft-available-now-for-rent-in-banani/,A Nicely Constructed Office Space Of 2800 Sq Ft Available Now For Rent In Banani,Office Space,2800 Sq Ft.,01 Car Parking,01,6th floor," BDT 120,000/-","BDT 10,000/-",2010, Residential,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 30 Ft.,180 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2500-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 2500 Sq. Ft Commercial Space Now Vacant For Rent In Banani.,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,2500 Sq Ft.,01 Car Parking,02,8th & 9th floor," BDT 450,000/- (BDT 180/- Per Sq Ft)","BDT 25,000/- (BDT 10/- Per Sq Ft)",2015, Commercial,Corporate Office or MNC Office,Semi-Furnished,120 Sq Ft., 50 Ft.,220 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-commercial-space-of-1301-sq-ft-is-up-for-rent-is-situated-in-gulshan-avenue/,A Modern Well-planned Commercial Space Of 1301 Sq Ft Is Up For Rent Is Situated In Gulshan Avenue,"Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price, Office Space",1301 Sq Ft.,01 Car Parking,02,5th floor," BDT 195,150/- (BDT 150/- Per Sq. Ft.)","BDT 13,010/- (BDT 10/- Per Sq. Ft.)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,150 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/brand-new-2651-sq-ft-dazzling-commercial-property-is-up-for-rent-located-at-gulshan/,Brand New 2651 Sq Ft Dazzling Commercial Property Is Up For Rent Located At Gulshan,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,2651 Sq Ft.,01 Car Parking,02,1st floor," BDT 927,850/- (BDT 350/- Per Sq Ft)","BDT 39,765/- (BDT 15/- Per Sq Ft)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,220 Sq Ft,,,"Kemal Ataturk Avenue, Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/brand-new-3372-sq-ft-commercial-space-is-up-for-rent-in-gulshan/,Brand New 3372 Sq Ft Commercial Space Is Up For Rent In Gulshan,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,3372 Sq Ft.,01 Car Parking,02,4th floor," BDT 573,240/- (BDT 170/- Per Sq Ft)","BDT 50,580/- (BDT 15/- Per Sq Ft)",2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,350 Sq Ft,,,"Kemal Ataturk Avenue, Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3150-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Flat Of 3150 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,3150 Sq Ft,02 Car Parking,02,5th floor,"BDT 110,000/-"," BDT 12,000/-",2015, Residential, Foreigner, Un-Furnished,240 Sq Ft,16 Ft,220 Sq Ft,04 Bedrooms,04 Bathrooms,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-commercial-space-of-3000-sq-ft-now-vacant-for-rent-in-gulshan-avenue/,Well Built And Properly Designed Commercial Space Of 3000 SQ FT Now Vacant For Rent In Gulshan Avenue,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,3000 Sq Ft.,01 Car Parking,03,7th floor," BDT 600,000/- (BDT 200/- Per Sq. Ft.)","BDT 60,000/- (BDT 20/- Per Sq. Ft.)",2012, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,250 Sq Ft,,,"Gulshan Avenue, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-fully-furnished-apartment-of-2500-sq-ft-available-now-for-rent-in-gulshan/,A Nicely Constructed Fully Furnished Apartment Of 2500 Sq Ft Available Now For Rent In Gulshan,"Furnished Apartment For Rent In Dhaka, Residential",2500 Sq Ft,01 Car Parking,01,2nd,"BDT 110,000/-"," BDT 10,000/-",2007, Residential, Foreigner, Fully Furnished,120 Sq Ft,16 Ft,220 Sq Ft,03 Bedrooms,03 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/rarely-available-a-1700-sq-ft-commercial-space-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 1700 Sq Ft Commercial Space To Rent In Gulshan With Satisfactory Price.,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,1700 Sq Ft.,01 Car Parking,01,3rd floor," BDT 200,000/- (BDT 118/- Per Sq Ft)",At Actual,2000, Commercial,Corporate Office or MNC Office,Furnished,120 Sq Ft., 60 Ft.,180 Sq Ft,,,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-1710-sq-ft-commercial-space-is-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 1710 Sq. Ft Commercial Space Is Vacant For Rent In Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,1710 Sq Ft.,01 Car Parking,03,15th floor," BDT 153,900/- (BDT 90/- Per Sq. Ft.)",At Actual,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft., 60 Ft.,250 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/well-fitted-office-space-is-here-available-for-rental-purpose-covering-2800-sq-ft-in-gulshan/,Well Fitted Office Space Is Here Available For Rental Purpose Covering 2800 Sq Ft In Gulshan,Office Space,2800 Sq Ft.,01 Car Parking,02,3rd floor," BDT 150,000/-","BDT 12,000/-",2002, Residential,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft, 30 Ft.,220 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3460-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Spaciously Designed And Strongly Structured This 3460 Sq. Ft Commercial Space Now Vacant For Rent In Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,3460 Sq Ft.,N/A,01,2nd & 3rd floor," BDT 180,000/-",At Actual,1995, Commercial,Corporate Office or MNC Office,Un-Furnished,N/A, 60 Ft.,250 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3000-sq-ft-now-available-for-rent-in-baridhara-diplomatic-zone/,A Nicely Constructed Apartment Of 3000 Sq Ft Now Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,3000 Sq Ft,02 Car Parking,01,2nd floor,"BDT 250,000/-"," BDT 20,000/-",2015, Residential, Foreigner, Semi-Furnished,240 Sq Ft,16 Ft,250 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara, Dhaka 1212",Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-4200-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone-2/,A Modern Well-planned Flat Of 4200 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,4200 Sq Ft,02 Car Parking,02,12th-13th (Duplex),"BDT 250,000/-"," BDT 12,000/-",2018, Residential, Foreigner, Semi-Furnished,240 Sq Ft,16 Ft,350 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara, Dhaka 1212",Bangladesh
https://rents.com.bd/property/excellent-flat-of-4000-sq-ft-is-all-set-for-rent-in-the-fine-location-of-baridhara-diplomatic-zone/,Excellent Flat Of 4000 Sq Ft Is All Set For Rent In The Fine Location Of Baridhara Diplomatic Zone,Residential Apartment,4000 Sq Ft,02 Car Parking,02,4th,"BDT 240,000/-"," BDT 20,000/-",2015, Residential, Foreigner, Semi-Furnished,240 Sq Ft,16 Ft,350 Sq Ft,04 Bedrooms,04 Bathrooms,"Baridhara, Dhaka 1212",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-full-building-office-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This Full Building (Office Space) Now Vacant For Rent In Gulshan,Office Space,"20,000 Sq Ft.",08 Car Parking,01,1st to 5th Floor, BDT 18 Lac,At Actual,2015, Residential,Corporate Office or MNC Office,Un-Furnished,120 Sq Ft, 30 Ft.,250 Sq Ft,,,"Gulshan, Dhaka 1212",Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-this-5059-sq-ft-commercial-space-now-vacant-for-rent-in-banani/,Well Built And Properly Designed This 5059 SQ FT Commercial Space Now Vacant For Rent In Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,5059 Sq Ft.,03 Car Parking,03,9th & 10th floor," BDT 910,620/- (BDT 180/- Per Sq. Ft.)","BDT 101,180/- (BDT 20/- Per Sq. Ft.)",2015, Commercial,Corporate Office or MNC Office,Un-Furnished,360 Sq Ft, 60 Ft.,450 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/excellent-commercial-space-of-950-sq-ft-is-all-set-for-rent-in-the-fine-location-of-banani/,Excellent Commercial Space Of 950 Sq Ft Is All Set For Rent In The Fine Location Of Banani,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,950 Sq Ft.,01 Car Parking,02,3rd floor," BDT 152,000/- (BDT 160/- Per Sq Ft)","BDT 9,500/- (BDT 10/- Per Sq Ft)",2015, Commercial,Corporate Office or MNC Office,Semi-Furnished,120 Sq Ft., 50 Ft.,120 Sq Ft,,,"Banani, Dhaka 1213",Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-9500-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 9500 Sq Ft Commercial Space Now Vacant For Rent In Gulshan,Commercial space rent in Dhaka | 225+ Spaces for Rent with Best Price,9500 Sq Ft.,N/A,03,9th floor," BDT 950,000/- (BDT 100/- Per Sq. Ft.)","BDT 95,000/- (BDT 10/- Per Sq. Ft.)",2010, Commercial,Corporate Office or MNC Office,Un-Furnished,N/A, 60 Ft.,680 Sq Ft,,,"Gulshan 2, Dhaka 1212",Bangladesh
https://rents.com.bd/property/well-built-and-properly-designed-residential-flat-of-3500-sq-ft-for-rent-in-gulshan/,Well built and properly designed residential flat of 3500 SQ FT for rent in Gulshan,Residential Apartment,3500 Sq Ft,03 Car Parking,02,5th floor,"BDT 230,000/-"," BDT 25,000/-",2020, Residential, Foreigner, Un-Furnished,360 Sq Ft,24 Ft,220 Sq Ft,04 Bedrooms,04 Bathrooms,"Gulshan, Dhaka 1212",Bangladesh
